"date","open","high","low","close","volume","oi"
08/26/1974,391.49,401.30,391.49,399.26,3168100,0
08/29/1974,399.26,402.03,398.21,398.44,2840300,0
08/30/1974,398.44,402.29,396.21,401.74,2951400,0
08/31/1974,401.74,402.87,397.34,397.90,3239900,0
09/01/1974,397.90,397.90,390.67,391.61,3218400,0
09/02/1974,391.61,394.19,390.38,391.41,2364600,0
09/06/1974,391.41,393.80,390.80,393.69,1851500,0
09/07/1974,393.69,398.71,393.41,397.05,2837700,0
09/08/1974,397.05,401.43,397.05,400.75,3030600,0
09/09/1974,400.75,400.75,393.53,394.84,2774100,0
09/12/1974,394.84,395.36,390.50,391.67,2234000,0
09/13/1974,391.67,397.53,391.67,396.69,2830300,0
09/14/1974,396.69,398.22,394.50,397.79,2930600,0
09/15/1974,397.79,407.10,397.43,407.10,2982300,0
09/16/1974,407.10,407.10,401.79,404.47,3233000,0
09/19/1974,404.47,406.79,403.88,403.88,2615400,0
09/20/1974,403.96,403.96,396.84,396.85,3056300,0
09/21/1974,396.85,397.64,388.95,393.71,3223300,0
09/22/1974,393.71,396.26,391.53,393.55,3085900,0
09/23/1974,393.55,395.22,389.67,390.20,3210300,0
09/26/1974,390.18,390.27,386.11,388.90,2504600,0
09/27/1974,388.90,389.92,387.12,389.33,2737200,0
09/28/1974,389.33,393.83,389.33,391.97,3002400,0
09/29/1974,391.97,392.22,388.43,391.22,2842600,0
09/30/1974,391.22,396.48,391.22,393.85,3081000,0
10/03/1974,393.85,394.94,391.12,392.72,2448900,0
10/04/1974,392.72,393.45,382.53,382.71,3328500,0
10/05/1974,382.71,387.38,376.80,386.99,3477100,0
10/06/1974,386.99,389.37,382.17,382.85,2702100,0
10/07/1974,382.85,387.75,382.85,387.36,2750600,0
10/10/1974,387.36,393.52,387.36,392.85,2302600,0
10/11/1974,392.85,401.83,392.85,400.29,3675900,0
10/12/1974,400.29,401.57,398.72,399.85,3315700,0
10/13/1974,399.85,406.85,399.34,399.86,3729800,0
10/14/1974,399.86,400.18,396.13,398.80,2981200,0
10/17/1974,398.80,400.09,396.27,396.85,2903700,0
10/18/1974,396.85,399.27,396.58,398.00,3088000,0
10/19/1974,398.00,404.34,397.16,403.73,3438400,0
10/20/1974,403.73,405.60,399.98,402.99,3561800,0
10/21/1974,402.99,402.99,398.49,400.52,3542300,0
10/24/1974,400.52,402.34,397.67,398.79,2839800,0
10/25/1974,398.79,398.79,394.06,398.48,2926100,0
10/26/1974,398.48,403.92,398.48,403.83,3176000,0
10/27/1974,403.83,405.81,403.79,405.62,3150000,0
10/28/1974,405.62,411.84,404.43,411.84,3785000,0
10/31/1974,411.84,416.09,410.53,413.05,3132400,0
11/01/1974,413.05,413.05,408.20,410.06,3187600,0
11/02/1974,410.06,415.23,408.54,408.91,3600200,0
11/03/1974,408.91,410.54,407.20,408.17,3113900,0
11/04/1974,408.17,409.77,401.38,401.46,2808800,0
11/07/1974,401.46,401.68,398.75,400.19,2461700,0
11/08/1974,400.19,407.59,400.19,407.44,2986600,0
11/09/1974,407.44,413.40,404.90,408.32,3111100,0
11/10/1974,408.32,410.15,405.20,406.12,2677500,0
11/11/1974,406.12,407.74,403.58,404.78,2732700,0
11/14/1974,404.78,412.32,404.78,412.17,2638200,0
11/15/1974,412.17,415.75,410.12,411.78,3203500,0
11/16/1974,411.83,413.74,411.13,412.72,3097700,0
11/17/1974,412.72,414.56,409.10,410.98,3512000,0
11/18/1974,410.98,414.51,410.76,412.43,3038000,0
11/21/1974,412.43,417.55,409.02,409.28,3021500,0
11/22/1974,409.28,409.28,397.92,397.93,3537500,0
11/23/1974,397.93,397.93,390.89,397.17,3465600,0
11/25/1974,397.17,401.34,397.13,401.17,985900,0
11/28/1974,401.17,404.92,400.73,403.82,2393000,0
11/29/1974,403.82,409.45,403.82,409.10,3051100,0
11/30/1974,409.10,412.00,404.04,404.82,3257100,0
12/01/1974,404.82,404.88,397.44,397.66,2757300,0
12/02/1974,399.06,402.18,395.70,402.04,2599500,0
12/05/1974,402.04,404.84,401.11,402.71,2475200,0
12/06/1974,402.71,405.14,399.88,399.98,2863500,0
12/07/1974,399.98,400.82,395.49,395.75,2722500,0
12/08/1974,395.75,398.25,385.57,386.30,3317500,0
12/09/1974,386.30,389.24,379.96,388.63,3341700,0
12/12/1974,388.63,391.00,381.47,388.88,2608900,0
12/13/1974,388.88,390.31,387.24,387.53,2639900,0
12/14/1974,387.53,393.22,386.51,391.65,3285100,0
12/15/1974,391.65,395.95,391.65,393.70,3429700,0
12/16/1974,393.70,394.92,391.77,392.01,3214600,0
12/19/1974,392.01,392.62,389.77,390.42,2800800,0
12/20/1974,390.42,393.96,388.05,390.61,3255000,0
12/21/1974,390.61,397.94,390.61,397.80,3496000,0
12/22/1974,397.80,400.37,397.80,399.80,3586800,0
12/23/1974,399.80,403.09,399.32,401.15,2165300,0
12/27/1974,401.15,404.94,401.15,404.03,2290800,0
12/28/1974,404.03,404.54,398.79,400.26,2612600,0
12/29/1974,400.26,406.53,400.26,406.31,2909600,0
12/30/1974,406.31,406.50,402.29,404.27,3325000,0
01/03/1975,404.27,404.27,397.56,398.00,2487500,0
01/04/1975,398.00,400.41,394.59,399.65,2903500,0
01/05/1975,399.65,402.04,397.84,398.02,2975100,0
01/06/1975,398.02,403.03,398.02,401.59,3129200,0
01/09/1975,401.59,403.99,400.91,403.53,2670900,0
01/10/1975,403.53,410.56,403.53,407.57,3535100,0
01/11/1975,407.57,410.45,402.71,407.10,3295200,0
01/12/1975,407.10,408.32,405.85,407.32,3022300,0
01/13/1975,407.32,411.16,407.32,410.48,3136300,0
01/16/1975,410.48,415.50,409.87,413.65,3013700,0
01/17/1975,413.65,418.66,413.65,416.89,3373300,0
01/18/1975,416.89,419.98,416.01,419.26,3483300,0
01/19/1975,419.26,419.26,416.55,417.83,3318300,0
01/20/1975,417.83,417.95,408.73,410.13,3421700,0
01/23/1975,410.13,412.07,404.57,411.89,2764200,0
01/24/1975,411.89,414.04,410.81,413.60,2983300,0
01/25/1975,413.60,414.02,407.73,410.87,3131000,0
01/26/1975,410.87,411.73,406.19,406.50,2950600,0
01/27/1975,406.50,409.14,405.38,407.22,3093800,0
01/30/1975,407.22,408.39,401.32,401.71,2594700,0
01/31/1975,401.71,406.06,401.08,405.33,3014300,0
02/01/1975,405.33,411.38,405.33,407.06,3099300,0
02/02/1975,407.06,411.28,406.34,411.15,2942600,0
02/03/1975,411.15,419.01,411.15,416.14,3798500,0
02/06/1975,416.14,421.29,416.14,420.93,2984800,0
02/07/1975,420.93,422.18,418.49,420.57,3209700,0
02/08/1975,420.79,426.20,420.79,425.66,3494200,0
02/09/1975,425.66,429.79,425.66,426.43,3814200,0
02/10/1975,426.43,431.30,426.43,430.77,3593800,0
02/13/1975,430.77,432.37,428.53,428.77,3003600,0
02/14/1975,428.77,431.06,428.24,429.81,3452500,0
02/15/1975,429.86,433.44,428.00,432.49,3822900,0
02/16/1975,432.49,433.16,428.61,430.86,3439900,0
02/17/1975,430.86,430.86,425.33,425.66,2945100,0
02/21/1975,425.66,427.03,423.93,424.82,2726200,0
02/22/1975,424.82,429.93,423.12,429.21,3022000,0
02/23/1975,429.20,435.20,429.20,431.03,3569800,0
02/24/1975,431.03,431.03,426.57,428.42,3185400,0
02/27/1975,428.42,430.67,424.04,424.75,2722600,0
02/28/1975,424.75,432.91,424.71,432.50,3233500,0
03/01/1975,432.50,435.22,429.80,429.80,3365100,0
03/02/1975,429.80,431.72,429.05,431.68,2973400,0
03/03/1975,431.68,436.89,429.34,436.68,3135900,0
03/06/1975,436.68,437.25,430.41,437.24,2651100,0
03/07/1975,437.24,437.82,431.13,432.12,3367600,0
03/08/1975,432.12,437.01,432.12,437.01,3139500,0
03/09/1975,437.01,438.49,433.12,437.02,3194700,0
03/10/1975,437.02,441.76,436.01,441.76,3303200,0
03/13/1975,441.75,443.94,440.29,440.82,2810700,0
03/14/1975,440.81,447.51,440.81,446.27,3471700,0
03/15/1975,446.27,446.56,442.31,443.57,3355100,0
03/16/1975,443.57,445.81,442.95,444.68,3401500,0
03/17/1975,444.68,447.75,442.71,443.94,3153500,0
03/20/1975,443.94,447.67,442.83,446.61,2774100,0
03/21/1975,446.61,451.16,445.99,447.13,3361500,0
03/22/1975,447.13,447.43,444.19,447.13,3151400,0
03/23/1975,447.13,452.04,446.74,448.82,3507900,0
03/24/1975,448.82,455.45,448.82,455.43,4028900,0
03/27/1975,455.43,457.98,453.32,457.12,3152300,0
03/28/1975,457.12,460.63,456.33,460.54,3502400,0
03/29/1975,460.54,462.99,449.43,451.87,4103800,0
03/30/1975,451.87,454.68,442.69,448.42,3633200,0
03/31/1975,448.36,448.55,439.22,447.15,3478500,0
04/03/1975,447.15,448.81,442.30,448.49,2739200,0
04/04/1975,448.49,450.90,441.53,441.86,3656400,0
04/05/1975,441.86,444.66,438.38,444.66,3488900,0
04/06/1975,444.66,445.88,439.91,439.92,3483200,0
04/07/1975,440.33,444.06,438.85,444.01,3314600,0
04/10/1975,444.01,449.64,442.58,449.36,3009200,0
04/11/1975,449.36,454.41,449.36,453.33,3556500,0
04/12/1975,453.33,457.02,452.01,456.98,3451800,0
04/13/1975,456.98,459.61,456.23,458.93,3598300,0
04/17/1975,458.93,466.79,456.74,457.06,3665000,0
04/18/1975,457.06,461.40,452.79,453.43,3770800,0
04/19/1975,453.48,453.48,442.71,447.06,4539600,0
04/20/1975,447.17,449.81,444.21,449.01,4088600,0
04/21/1975,449.01,451.91,449.01,451.34,3945100,0
04/24/1975,451.34,457.19,448.93,456.41,3187000,0
04/25/1975,456.43,461.02,456.43,459.10,3754900,0
04/26/1975,459.10,463.03,456.16,463.03,3924100,0
04/27/1975,463.03,468.89,462.59,465.34,4175500,0
04/28/1975,465.34,470.49,463.69,469.56,3758300,0
05/01/1975,469.56,472.47,466.05,466.05,3156600,0
05/02/1975,466.05,467.54,463.38,465.38,3484900,0
05/03/1975,465.38,474.93,465.38,474.93,3988100,0
05/04/1975,474.93,484.13,473.47,474.10,4210000,0
05/05/1975,474.10,478.27,470.30,470.30,3318900,0
05/08/1975,470.30,478.19,469.71,476.78,3201600,0
05/09/1975,476.78,479.49,471.83,476.00,3817500,0
05/10/1975,476.00,479.13,471.63,472.88,3800300,0
05/11/1975,472.87,479.57,470.72,479.57,3907100,0
05/12/1975,479.57,486.23,477.93,483.19,4045700,0
05/15/1975,483.19,486.97,481.22,486.34,3500400,0
05/16/1975,486.34,492.47,485.51,491.04,3821000,0
05/17/1975,491.04,497.78,491.04,494.69,4041100,0
05/18/1975,494.69,498.93,488.02,488.02,3881800,0
05/19/1975,488.02,490.33,484.68,489.87,3371900,0
05/22/1975,489.77,495.85,489.56,495.09,3441400,0
05/23/1975,495.09,503.12,495.09,503.12,4149200,0
05/24/1975,503.12,509.24,498.00,500.50,4392100,0
05/25/1975,500.50,502.16,495.15,501.66,3815600,0
05/26/1975,501.66,501.66,494.43,496.06,3027200,0
05/30/1975,496.06,498.15,481.21,482.08,3203600,0
05/31/1975,482.08,488.10,474.17,488.10,3761500,0
06/01/1975,488.10,493.61,487.20,490.96,3544200,0
06/02/1975,490.96,496.23,486.07,492.65,3519700,0
06/05/1975,492.65,502.92,492.65,500.81,3723500,0
06/06/1975,500.81,504.06,495.12,495.12,3875000,0
06/07/1975,495.12,499.25,493.58,497.15,3784200,0
06/08/1975,497.15,501.22,497.15,500.86,3785600,0
06/09/1975,500.86,502.08,495.57,500.41,3826000,0
06/12/1975,500.41,503.88,499.41,501.69,3527600,0
06/13/1975,501.69,506.31,501.69,505.32,4029800,0
06/14/1975,505.32,507.01,500.76,506.09,4214500,0
06/15/1975,506.09,513.24,506.09,511.99,4122800,0
06/16/1975,511.99,518.42,511.99,517.57,4032100,0
06/19/1975,517.55,530.89,517.55,530.53,4070000,0
06/20/1975,530.53,539.55,530.53,539.55,4444900,0
06/21/1975,539.55,542.96,533.33,535.52,4552800,0
06/22/1975,535.52,546.12,535.52,546.06,4740800,0
06/23/1975,546.06,546.57,541.84,544.66,4472600,0
06/26/1975,544.66,546.36,535.89,536.49,3849800,0
06/27/1975,536.49,540.48,526.88,527.84,4174900,0
06/28/1975,527.84,533.52,522.09,530.65,3953200,0
06/29/1975,530.65,537.97,529.85,536.21,3686000,0
06/30/1975,536.21,541.67,536.11,538.03,4021400,0
07/03/1975,538.03,540.33,536.73,538.97,1307700,0
07/05/1975,538.97,546.38,538.97,543.39,3703200,0
07/06/1975,543.39,554.09,543.39,553.87,4255400,0
07/07/1975,553.86,567.56,553.28,567.56,5122000,0
07/10/1975,567.56,575.97,567.50,573.56,4573200,0
07/11/1975,573.56,573.56,563.93,563.98,4437500,0
07/12/1975,563.98,580.00,563.98,579.71,5144700,0
07/13/1975,579.71,591.51,577.44,583.25,5301000,0
07/14/1975,583.27,589.98,574.34,589.85,4336000,0
07/17/1975,589.85,600.01,589.85,596.91,4664200,0
07/18/1975,595.19,597.12,578.09,578.46,4836500,0
07/19/1975,578.46,578.46,530.40,547.12,5979100,0
07/20/1975,549.85,554.52,545.50,550.33,4808300,0
07/21/1975,550.33,555.74,547.32,547.78,4686900,0
07/24/1975,547.78,563.06,547.78,562.64,4040900,0
07/25/1975,562.64,575.12,562.64,572.71,4999300,0
07/26/1975,572.71,581.43,572.71,576.84,4839000,0
07/27/1975,576.84,586.95,576.84,584.25,5085200,0
07/28/1975,584.25,584.25,573.33,574.18,4585600,0
07/31/1975,574.18,576.57,564.33,568.88,3855700,0
08/01/1975,568.88,569.27,554.25,559.21,4363200,0
08/02/1975,559.36,569.03,550.70,551.56,4863300,0
08/03/1975,551.56,553.55,541.64,553.06,4519000,0
08/04/1975,553.06,561.09,553.06,560.58,3788600,0
08/07/1975,560.58,566.70,560.58,563.65,3624500,0
08/08/1975,563.65,568.67,563.65,565.71,4036700,0
08/09/1975,565.71,577.23,565.71,575.49,4764900,0
08/10/1975,575.49,577.48,567.82,569.75,4522600,0
08/11/1975,569.75,575.69,568.23,575.64,3857600,0
08/14/1975,575.67,584.76,573.46,584.73,3713200,0
08/15/1975,584.73,588.26,579.63,584.05,4244400,0
08/16/1975,584.04,596.45,584.04,596.43,4720400,0
08/17/1975,596.43,600.15,593.13,596.28,4968200,0
08/18/1975,596.28,601.65,594.02,595.52,4705400,0
08/21/1975,595.52,598.73,578.89,578.89,4379800,0
08/22/1975,578.89,589.55,576.90,589.25,4660300,0
08/23/1975,589.25,593.32,587.05,591.32,4308100,0
08/24/1975,591.32,591.64,580.23,583.16,4494600,0
08/25/1975,583.16,584.79,579.97,580.10,3833600,0
08/28/1975,580.10,581.62,565.85,566.05,3977900,0
08/29/1975,566.05,566.82,549.12,566.82,4706400,0
08/30/1975,566.82,574.49,566.66,572.83,4018400,0
08/31/1975,572.85,580.03,572.85,576.77,3758200,0
09/01/1975,576.77,576.86,572.16,573.21,2924500,0
09/05/1975,573.21,595.36,573.21,595.36,3870000,0
09/06/1975,595.36,601.15,593.86,594.12,4640500,0
09/07/1975,597.16,604.39,597.05,599.14,4898600,0
09/08/1975,599.14,604.27,593.90,604.27,4646000,0
09/11/1975,604.27,612.56,604.27,609.75,4418400,0
09/12/1975,610.08,613.78,605.90,605.99,4679300,0
09/13/1975,605.99,611.05,603.17,607.70,4989200,0
09/14/1975,607.70,610.00,603.74,604.12,4846100,0
09/15/1975,604.12,604.12,586.27,589.01,5202000,0
09/18/1975,589.01,591.75,581.79,591.13,4069800,0
09/19/1975,591.13,601.88,589.57,601.02,4666800,0
09/20/1975,601.02,608.21,601.02,603.19,5148200,0
09/21/1975,603.19,603.19,593.14,594.85,4696900,0
09/22/1975,594.85,594.85,586.84,592.64,4390400,0
09/25/1975,592.64,593.92,583.60,587.93,3126700,0
09/26/1975,587.93,595.83,580.53,580.77,4266700,0
09/27/1975,580.70,580.70,557.26,576.22,5235300,0
09/28/1975,576.22,595.48,576.22,595.44,4484200,0
09/29/1975,595.44,599.31,584.93,585.08,4635800,0
10/02/1975,585.08,587.90,573.17,573.87,3937600,0
10/03/1975,573.87,575.81,563.95,573.16,4560000,0
10/04/1975,573.16,573.16,557.43,558.99,3863900,0
10/05/1975,558.99,572.76,556.61,572.75,4565600,0
10/06/1975,572.75,581.74,566.98,567.42,4500100,0
10/09/1975,567.41,567.41,543.04,546.93,4035700,0
10/10/1975,546.93,551.68,527.89,550.76,5326800,0
10/11/1975,550.76,564.65,550.76,564.33,4542200,0
10/12/1975,564.33,573.49,564.33,573.10,4217600,0
10/13/1975,573.10,579.68,569.35,570.00,4255400,0
10/16/1975,570.01,573.92,567.01,568.46,3259800,0
10/17/1975,568.46,589.43,568.46,589.43,4346200,0
10/18/1975,589.43,605.18,589.43,597.97,5445500,0
10/19/1975,597.97,602.60,591.00,601.26,4708900,0
10/20/1975,601.26,601.98,590.13,591.88,4280300,0
10/23/1975,587.84,594.73,586.01,593.27,3685500,0
10/24/1975,593.20,597.56,593.02,594.23,4456900,0
10/25/1975,594.23,595.20,584.33,584.33,4561000,0
10/26/1975,584.33,588.13,572.49,582.47,4790200,0
10/27/1975,582.47,593.53,580.25,593.53,4403200,0
10/30/1975,593.53,609.38,593.53,607.10,4163900,0
10/31/1975,607.10,613.00,598.77,598.78,4698600,0
11/01/1975,598.78,603.00,595.39,600.91,4372000,0
11/02/1975,600.91,614.79,600.65,614.69,4994000,0
11/03/1975,614.69,621.71,612.09,621.71,4519200,0
11/06/1975,621.71,623.53,615.66,615.72,3907600,0
11/07/1975,615.72,615.72,591.20,596.23,5190300,0
11/08/1975,596.20,606.40,594.75,598.72,4769100,0
11/09/1975,598.72,617.02,598.72,616.95,4781900,0
11/10/1975,616.95,621.00,611.64,613.61,4731400,0
11/13/1975,613.61,616.16,607.15,608.32,3959800,0
11/14/1975,608.32,608.50,591.60,591.68,4472500,0
11/15/1975,591.68,597.07,582.41,593.48,4593900,0
11/16/1975,593.48,597.73,586.94,591.70,4924200,0
11/17/1975,591.70,594.25,587.40,588.81,4779800,0
11/20/1975,588.81,593.73,571.67,571.67,4381100,0
11/21/1975,571.67,576.22,562.50,574.22,5379100,0
11/22/1975,574.22,580.00,568.99,569.04,4189600,0
11/24/1975,569.04,578.35,569.04,578.32,1361000,0
11/27/1975,578.32,585.88,573.91,573.91,4392200,0
11/28/1975,573.91,598.07,573.91,598.00,4970800,0
11/29/1975,598.00,604.79,593.18,599.58,5344000,0
11/30/1975,599.58,602.29,593.52,593.72,5429600,0
12/01/1975,593.72,595.77,586.18,587.02,4950800,0
12/04/1975,586.93,604.13,586.93,598.00,5050300,0
12/05/1975,598.00,600.35,588.91,591.23,5673800,0
12/06/1975,591.23,595.58,582.33,589.98,5676700,0
12/07/1975,589.98,592.63,579.76,587.13,4912300,0
12/08/1975,587.13,599.58,586.75,599.38,4559100,0
12/11/1975,599.38,602.39,596.10,596.11,4237600,0
12/12/1975,596.11,597.35,584.53,585.04,4638600,0
12/13/1975,585.04,590.69,583.91,587.54,4841200,0
12/14/1975,587.54,590.14,566.27,566.29,5657000,0
12/15/1975,566.29,571.06,560.35,563.28,5818300,0
12/18/1975,563.28,563.28,540.97,548.04,5766400,0
12/19/1975,548.04,575.02,548.04,575.01,5643300,0
12/20/1975,575.01,581.07,565.08,565.15,5678900,0
12/21/1975,565.15,580.76,565.15,580.76,5328000,0
12/22/1975,580.76,585.44,580.74,585.18,4206000,0
12/26/1975,585.18,586.58,582.59,585.09,3327700,0
12/27/1975,585.09,587.81,580.01,580.37,3843200,0
12/28/1975,580.37,580.37,571.05,571.96,4496700,0
12/29/1975,571.96,577.08,569.45,576.23,5419100,0
01/02/1976,576.23,586.29,573.89,585.94,3996200,0
01/03/1976,585.94,586.32,571.42,572.29,5065500,0
01/04/1976,572.29,575.60,552.69,563.48,6299700,0
01/05/1976,563.48,568.85,552.18,565.14,5481300,0
01/08/1976,565.14,568.23,562.22,563.15,1426900,0
01/09/1976,562.42,562.48,533.51,534.42,5457900,0
01/10/1976,534.42,545.19,527.22,535.29,6034200,0
01/11/1976,535.29,555.22,535.29,555.20,5132000,0
01/12/1976,555.20,558.96,546.71,552.71,4853000,0
01/15/1976,552.75,554.36,533.65,534.44,4226600,0
01/16/1976,534.44,546.47,526.80,546.05,5618500,0
01/17/1976,546.05,555.70,534.87,545.51,6136900,0
01/18/1976,545.51,555.24,545.51,554.32,5367600,0
01/19/1976,554.32,566.12,554.28,564.64,5711200,0
01/22/1976,564.64,572.01,563.68,571.25,4944300,0
01/23/1976,571.25,572.92,566.92,567.35,5338700,0
01/24/1976,567.35,582.29,567.35,582.14,5930000,0
01/25/1976,582.14,584.56,571.52,572.26,5828100,0
01/26/1976,572.26,577.05,568.33,577.05,5136100,0
01/29/1976,577.05,580.48,574.45,576.23,4343800,0
01/30/1976,576.23,585.26,576.23,583.99,5421900,0
01/31/1976,583.99,591.84,580.43,591.82,5611700,0
02/01/1976,591.82,601.88,589.01,601.88,5830700,0
02/02/1976,601.88,606.60,599.36,601.42,5612600,0
02/05/1976,601.50,615.47,600.67,615.47,5120400,0
02/06/1976,615.47,621.65,614.87,619.20,5894900,0
02/07/1976,619.17,619.33,610.35,615.07,6116400,0
02/08/1976,615.07,625.23,610.10,623.80,5565800,0
02/09/1976,623.80,629.40,620.08,623.01,5526500,0
02/12/1976,623.01,629.01,623.01,625.29,4940400,0
02/13/1976,625.30,626.51,612.04,618.54,5252500,0
02/14/1976,618.54,623.63,613.25,617.59,5158900,0
02/15/1976,617.59,621.77,615.55,620.23,4937600,0
02/16/1976,620.23,623.29,614.91,619.04,4596800,0
02/20/1976,619.04,621.90,611.73,616.83,4596800,0
02/21/1976,616.83,627.56,616.83,627.28,4858100,0
02/22/1976,627.28,644.21,627.28,643.41,6411400,0
02/23/1976,643.41,647.34,634.60,642.59,5835200,0
02/26/1976,642.59,645.24,636.56,637.92,4738000,0
02/27/1976,637.92,640.57,628.45,631.10,5144600,0
02/28/1976,631.10,638.79,629.90,631.44,5434400,0
02/29/1976,631.44,631.44,620.88,622.83,5332300,0
03/01/1976,622.83,622.83,601.04,604.76,5871700,0
03/04/1976,604.76,609.84,600.08,601.50,4743800,0
03/05/1976,601.50,616.06,600.46,615.88,4919000,0
03/06/1976,615.88,617.22,607.80,607.84,5325400,0
03/07/1976,607.84,612.52,606.29,609.55,5093600,0
03/08/1976,609.55,609.55,585.33,591.71,5836400,0
03/11/1976,591.71,605.62,591.71,605.48,4578800,0
03/12/1976,605.48,605.48,592.60,599.02,4593400,0
03/13/1976,599.02,615.89,599.02,614.75,4823400,0
03/14/1976,614.75,619.03,610.55,610.56,5128700,0
03/15/1976,610.56,622.68,610.56,621.71,5144200,0
03/18/1976,621.71,633.44,621.71,633.26,4987800,0
03/19/1976,633.26,637.92,626.83,629.39,5205900,0
03/20/1976,629.39,629.39,613.44,615.26,5296200,0
03/21/1976,615.26,617.55,610.48,611.51,4992400,0
03/22/1976,611.51,615.37,605.87,612.88,4756300,0
03/25/1976,612.88,617.75,597.82,597.82,4767100,0
03/26/1976,597.82,604.75,591.35,602.08,5446200,0
03/27/1976,602.08,612.61,602.08,608.06,5005200,0
03/28/1976,608.06,611.74,602.89,608.08,4832100,0
03/29/1976,608.08,614.77,608.08,609.69,5140900,0
04/01/1976,609.69,615.18,609.69,612.99,4638800,0
04/02/1976,612.99,616.02,612.43,615.81,4921900,0
04/03/1976,615.81,618.77,609.96,618.57,5297500,0
04/04/1976,618.57,620.59,615.26,618.00,5038900,0
04/08/1976,618.00,618.00,601.47,610.61,5177000,0
04/09/1976,610.61,618.84,609.84,611.06,5616700,0
04/10/1976,611.06,619.95,608.16,609.11,5563100,0
04/11/1976,609.11,612.16,597.42,604.07,5343000,0
04/12/1976,604.07,607.16,602.03,605.05,4837600,0
04/15/1976,605.05,611.55,605.05,611.08,4618600,0
04/16/1976,611.08,625.99,611.08,625.94,6139200,0
04/17/1976,625.93,627.38,618.39,620.71,5778000,0
04/18/1976,620.71,648.15,620.71,633.44,5773200,0
04/19/1976,633.44,638.72,632.15,633.01,5931200,0
04/22/1976,633.01,644.40,633.01,644.29,5825900,0
04/23/1976,644.29,654.63,643.02,654.49,6501900,0
04/24/1976,654.49,664.01,654.49,664.01,7286200,0
04/25/1976,664.01,666.84,657.99,666.68,7207900,0
04/26/1976,666.68,669.74,664.48,666.65,6433000,0
04/29/1976,666.65,668.31,663.96,667.00,5539800,0
04/30/1976,667.00,667.04,662.79,666.73,6047900,0
05/01/1976,666.73,673.88,665.34,673.36,6542700,0
05/02/1976,673.36,673.55,656.62,656.73,6469500,0
05/03/1976,656.73,670.24,656.73,661.07,7052200,0
05/06/1976,661.07,665.07,655.95,662.93,6801500,0
05/07/1976,662.93,665.60,658.61,660.82,8065000,0
05/08/1976,660.82,663.53,646.02,663.53,7569200,0
05/09/1976,663.43,666.69,660.55,662.54,6357100,0
05/10/1976,662.54,672.59,662.54,672.54,6060200,0
05/13/1976,672.54,688.76,672.54,688.52,5952700,0
05/14/1976,688.52,697.49,688.52,695.43,6902000,0
05/15/1976,695.43,700.65,690.14,690.16,6879900,0
05/16/1976,690.15,695.27,683.95,695.25,6209500,0
05/17/1976,695.25,699.55,690.81,690.81,6306600,0
